ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
MSFT,2020-07-22,data\raw\data\transcripts\MSFT\2020-Jul-22-MSFT.txt,0.2942044734954834,0.06730154156684875,0.6384939551353455,-0.04349489702118314,-0.036316481652300836
MU,2016-12-21,data\raw\data\transcripts\MU\2016-Dec-21-MU.txt,0.22883450984954834,0.03650020807981491,0.7346652746200562,0.12682198635605002,0.08211865992461043
MU,2016-06-30,data\raw\data\transcripts\MU\2016-Jun-30-MU.txt,0.22919507324695587,0.09279007464647293,0.6780147552490234,-0.0915696946220036,-0.08284880178063436
MU,2016-03-30,data\raw\data\transcripts\MU\2016-Mar-30-MU.txt,0.1721600592136383,0.11400065571069717,0.7138391137123108,-0.0009540467631269367,-0.0009540467631269367
MU,2016-10-04,data\raw\data\transcripts\MU\2016-Oct-04-MU.txt,0.22728277742862701,0.08962779492139816,0.6830894351005554,-0.005617962714210001,-0.05280904727887037
MU,2017-12-19,data\raw\data\transcripts\MU\2017-Dec-19-MU.txt,0.3066451847553253,0.03044050559401512,0.6629142761230469,0.04024563829716277,-0.034106192762030085
MU,2017-06-29,data\raw\data\transcripts\MU\2017-Jun-29-MU.txt,0.2944597899913788,0.0568334124982357,0.6487067937850952,-0.05115980401697828,-0.040355904988429336
MU,2017-03-23,data\raw\data\transcripts\MU\2017-Mar-23-MU.txt,0.22010578215122223,0.04356131702661514,0.7363328337669373,0.07404620929239436,0.09444659525642529
MU,2017-09-26,data\raw\data\transcripts\MU\2017-Sep-26-MU.txt,0.31848403811454773,0.026749469339847565,0.6547663807868958,0.0851378450589404,0.18110024292076177
MU,2018-12-18,data\raw\data\transcripts\MU\2018-Dec-18-MU.txt,0.2727314531803131,0.2388310581445694,0.4884374141693115,-0.0791555800896161,-0.09440041666112431
MU,2018-03-22,data\raw\data\transcripts\MU\2018-Mar-22-MU.txt,0.29988914728164673,0.043983787298202515,0.6561269164085388,-0.0799389530676814,-0.11507114397277718
MU,2018-09-20,data\raw\data\transcripts\MU\2018-Sep-20-MU.txt,0.36261793971061707,0.061162594705820084,0.5762195587158203,-0.028658210683764063,-0.02323071355019657
MU,2019-12-18,data\raw\data\transcripts\MU\2019-Dec-18-MU.txt,0.3271527886390686,0.11632606387138367,0.5565211772918701,0.028091716314504467,0.03902685076003776
MU,2019-06-25,data\raw\data\transcripts\MU\2019-Jun-25-MU.txt,0.25714707374572754,0.14212535321712494,0.6007276177406311,0.13341506730964703,0.21175006398744634
MU,2019-03-20,data\raw\data\transcripts\MU\2019-Mar-20-MU.txt,0.261148601770401,0.20134375989437103,0.5375075936317444,0.09618733737601204,-0.022427197865390824
MU,2019-09-26,data\raw\data\transcripts\MU\2019-Sep-26-MU.txt,0.2545722723007202,0.23876217007637024,0.5066656470298767,-0.11090534007363817,-0.10576142182841808
MU,2020-06-29,data\raw\data\transcripts\MU\2020-Jun-29-MU.txt,0.3016664385795593,0.1264607310295105,0.5718729496002197,0.04821967967611562,-0.0012208370082721354
MU,2020-03-25,data\raw\data\transcripts\MU\2020-Mar-25-MU.txt,0.29090720415115356,0.14749889075756073,0.5615938901901245,0.053882409481279314,-0.06141154380753322
NVDA,2016-08-11,data\raw\data\transcripts\NVDA\2016-Aug-11-NVDA.txt,0.1605585366487503,0.03391796350479126,0.8055234551429749,0.05594661570160153,0.040200964913081005
NVDA,2016-02-17,data\raw\data\transcripts\NVDA\2016-Feb-17-NVDA.txt,0.1982940286397934,0.037945456802845,0.7637604475021362,0.08604506741821183,0.1503981196155273
NVDA,2016-05-12,data\raw\data\transcripts\NVDA\2016-May-12-NVDA.txt,0.16069896519184113,0.056692466139793396,0.782608687877655,0.1520944480998243,0.22434624116812318
NVDA,2016-11-10,data\raw\data\transcripts\NVDA\2016-Nov-10-NVDA.txt,0.21093802154064178,0.02431633695960045,0.7647457122802734,0.2980674491619544,0.36328762900604605
NVDA,2017-08-10,data\raw\data\transcripts\NVDA\2017-Aug-10-NVDA.txt,0.20390987396240234,0.0233381986618042,0.7727519273757935,-0.05329606383207286,-0.019849607853105078
NVDA,2017-02-09,data\raw\data\transcripts\NVDA\2017-Feb-09-NVDA.txt,0.16185548901557922,0.025022801011800766,0.8131217360496521,-0.023715288278330582,-0.07844973819909529
NVDA,2017-05-09,data\raw\data\transcripts\NVDA\2017-May-09-NVDA.txt,0.1513819396495819,0.029211686924099922,0.8194064497947693,0.1782589416912157,0.3290264001184937
NVDA,2017-11-09,data\raw\data\transcripts\NVDA\2017-Nov-09-NVDA.txt,0.2102847546339035,0.0229987483471632,0.7667165398597717,0.05269820886776522,0.030634912702197648
NVDA,2018-08-16,data\raw\data\transcripts\NVDA\2018-Aug-16-NVDA.txt,0.20378559827804565,0.051451124250888824,0.7447633743286133,-0.04902126190552536,0.0365133993067428
NVDA,2018-02-08,data\raw\data\transcripts\NVDA\2018-Feb-08-NVDA.txt,0.1811942160129547,0.050345566123723984,0.7684601545333862,0.06693645304011708,0.13322909768904578
NVDA,2018-05-10,data\raw\data\transcripts\NVDA\2018-May-10-NVDA.txt,0.18215163052082062,0.028691086918115616,0.7891572713851929,-0.021527928112931805,-0.0477451012831529
NVDA,2018-11-15,data\raw\data\transcripts\NVDA\2018-Nov-15-NVDA.txt,0.1771382987499237,0.12415077537298203,0.6987108588218689,-0.18755884232870323,-0.28356123559532653
NVDA,2019-08-15,data\raw\data\transcripts\NVDA\2019-Aug-15-NVDA.txt,0.2015010416507721,0.04778982326388359,0.750709056854248,0.07252801329836522,0.1526516973950265
NVDA,2019-02-14,data\raw\data\transcripts\NVDA\2019-Feb-14-NVDA.txt,0.173715740442276,0.10424838960170746,0.7220359444618225,0.018184333166866518,0.030155916894584855
NVDA,2019-05-16,data\raw\data\transcripts\NVDA\2019-May-16-NVDA.txt,0.1728183478116989,0.07917575538158417,0.7480058670043945,-0.0228478698882999,-0.08034216383523618
NVDA,2019-11-14,data\raw\data\transcripts\NVDA\2019-Nov-14-NVDA.txt,0.18097738921642303,0.09667954593896866,0.7223429679870605,-0.026693242512092707,0.0018590464520047423
NVDA,2020-08-19,data\raw\data\transcripts\NVDA\2020-Aug-19-NVDA.txt,0.19007037580013275,0.07399612665176392,0.7359336018562317,0.0002056916116024432,0.052271637321014364
NVDA,2020-02-13,data\raw\data\transcripts\NVDA\2020-Feb-13-NVDA.txt,0.21317708492279053,0.04664958640933037,0.74017333984375,0.07020455756174404,0.08601066000204027
NVDA,2020-05-21,data\raw\data\transcripts\NVDA\2020-May-21-NVDA.txt,0.1700112223625183,0.04721757397055626,0.7827709913253784,0.028603230397677315,0.011424470584637136
